
Date,Amount,Category,Subcategory,Payment Method,Description,Ref/Check No,Payee/Payer,Status,Receipt Picture,Account,Tag,Tax,Quantity,Unit,Split Total,Row Id,Type Id
08-08-2023,-64,Groceries,Bakery items,Cash,,,bread,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6477,
08-08-2023,-12,Groceries,Bakery items,Cash,,,bread,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6478,
08-08-2023,-110,Groceries,shopping mall,,,,bigbasket,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6479,
08-08-2023,-500,Lend,lend,,,,cash loans from Krishna,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6480,
08-08-2023,-109.16,Groceries,shopping mall,,,,bigbasket,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6481,
08-08-2023,-132,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6482,
08-08-2023,-114.0,Groceries,shopping mall,,,,bigbasket,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6483,
08-08-2023,-126,Out Side Food,Restaurant,,,,swiggy,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6484,
09-08-2023,-15,Liability,Parents,,marriage certificate lamination,,parents expenses,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6485,
09-08-2023,-680,Health Care,Eye Care,,,,spectacles,clear,,TATA NEU HDFC CREDIT CARD,Nisarg,,1,PCS,,6486,
09-08-2023,1,Income,,,,,account confirmation,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6572,
10-08-2023,-204.00,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6487,
10-08-2023,-27371,HOME LOAN,EMI,,,,anand avenue,,,SBI SALARY Account,,,1,PCS,,6488,
10-08-2023,-17178,HOME LOAN,HOME EQUITY,,,,maxgain gain,,,SBI SALARY Account,,,1,PCS,,6489,
10-08-2023,188,Income,Cashback,,,,flipkart monthly cashback,clear,,Flipkart AXISBANK,,,1,PCS,,6536,
10-08-2023,-55,Groceries,vegetables and fruits,,,,vegetables,clear,,SBI SALARY Account,,,1,PCS,,6490,
10-08-2023,-180,Out Side Food,Drinks,Cash,,,ice cream,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6491,
10-08-2023,-900,Personal,Clothing,,1 shirt  1 t-shirt  1 shorts,,nisarg cloths,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6492,
10-08-2023,-300,Lend,lend,Cash,,,parlor loan,clear,,SBI218,,,1,PCS,,6493,
10-08-2023,300,Lend,lend,Cash,,,parlor loan,clear,,SBI SALARY Account,,,1,PCS,,6494,
11-08-2023,-536.37,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6692,
11-08-2023,17178,HOME LOAN,HOME EQUITY,,,,maxgain gain,,,SBI SALARY Account,,,1,PCS,,6514,
11-08-2023,-300,Out Side Food,Drinks,Cash,,,ice cream,clear,,SBI SALARY Account,,,1,PCS,,6515,
11-08-2023,2,Income,,,,,account confirmation,clear,,SBI218,,,1,PCS,,6516,
12-08-2023,-190.92,Personal,Hobbies,,,,airtel,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6693,
12-08-2023,-440,Out Side Food,Restaurant,,,,ganesh fast food,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6495,
13-08-2023,-580,Groceries,shopping mall,,,,ghanshyam bakery,clear,,Flipkart AXISBANK,,,1,PCS,,6533,
13-08-2023,-306,Out Side Food,Drinks,Cash,,,ice cream,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6498,
13-08-2023,-600,Groceries,vegetables and fruits,,,,fruits,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6499,
13-08-2023,-230,Entertainment,Toys,,,,black card,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6500,
13-08-2023,-72,Household,Consumables,,,,vanish stain remover,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6501,
13-08-2023,-280,Out Side Food,Snack,,,,variya snacks,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6513,
14-08-2023,-411.30,Automobile,Petrol,,,,jupiter petrol,clear,,Standard chartered Value back,,,1,PCS,,6496,
14-08-2023,-4,Household,Other,,,,xerox,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6497,
14-08-2023,-800,Personal,Hobbies,,,,smps,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6512,
15-08-2023,-150,Groceries,vegetables and fruits,,,,coconut water,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6502,
15-08-2023,-370,Automobile,Maintenance,,131690,,car alinement,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6503,
15-08-2023,-40,Household,Consumables,,,,cell,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6504,
15-08-2023,-40,Household,Consumables,,,,cell,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6505,
15-08-2023,788,Lend,lend,Cash,,,parlor loan,clear,,SBI SALARY Account,,,1,PCS,,6506,
15-08-2023,-500,Lend,lend,,,,cash loans from Krishna,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6507,
15-08-2023,-99,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6508,
15-08-2023,-99,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6509,
15-08-2023,-291,Out Side Food,Drinks,Cash,,,ice cream,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6510,
15-08-2023,-100,Household,Home Maintenance,,,,paper for cleaning,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6511,
15-08-2023,-1099,Personal,Hobbies,,,,flipkart,clear,,Flipkart AXISBANK,,,1,PCS,2058.00,6517,
15-08-2023,-788,Lend,lend,,,,flipkart,clear,,Flipkart AXISBANK,,,1,PCS,2058.00,6518,
15-08-2023,-171,Personal,Hobbies,,,,flipkart,clear,,Flipkart AXISBANK,,,1,PCS,2058.00,6519,
15-08-2023,474,Lend,lend,Cash,,,parlor loan,clear,,SBI SALARY Account,,,1,PCS,,6553,
15-08-2023,20,Lend,lend,,,,cash loans from Krishna,clear,,SBI SALARY Account,,,1,PCS,,6554,
15-08-2023,-474,Lend,lend,,,,Amazon,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,681.00,6520,
15-08-2023,-207,Personal,Hobbies,,,,Amazon,clear,,ICICI AMAZON PAY CREDIT CARD,,,1,PCS,681.00,6521,
15-08-2023,-20,Lend,lend,,,,cash loans from Krishna,clear,,SBI SALARY Account,,,1,PCS,,6524,
15-08-2023,-100.0,Account Transfer,,Cash,Transfer:15-08-2023 22:32:07,,PARK+,clear,,SBI SALARY Account,,,,,,6522,
15-08-2023,100,Income,Account Transfer,Cash,Transfer:15-08-2023 22:32:07,,SBI SALARY Account,clear,,PARK+,,,,,,6523,
16-08-2023,-160,Religious,Religious,,,,gift to bharati ashram,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6529,
16-08-2023,-30,Religious,Religious,,,,gift to bharati ashram,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6530,
16-08-2023,-655,Out Side Food,Snack,,,,sweet,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6531,
17-08-2023,-115,Out Side Food,Drinks,Cash,,,ice cream,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6527,
17-08-2023,-135,Out Side Food,Snack,,,,nasto,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6528,
18-08-2023,-1200,Child Education,Auto fees,,,,School auto,clear,,SBI SALARY Account,,,1,PCS,,6532,
18-08-2023,-22.44,Automobile,Other,,,,fuel surcharge,clear,,Standard chartered Value back,,,1,PCS,,6626,
19-08-2023,-165,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6537,
20-08-2023,-398.78,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6694,
20-08-2023,-398.78,Groceries,shopping mall,,,,bigbasket,clear,,My Cash,,,1,PCS,,6538,
21-08-2023,-500,Lend,lend,,,,cash loans from Krishna,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6607,
21-08-2023,-165.63,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6539,
21-08-2023,-1864.0,Account Transfer,,Cash,Transfer:2023-08-21 19:06:46,,TATA NEU HDFC CREDIT CARD,clear,,SBI SALARY Account,,,,,,6540,
21-08-2023,1864,Income,Account Transfer,Cash,Transfer:2023-08-21 19:06:46,,SBI SALARY Account,clear,,TATA NEU HDFC CREDIT CARD,,,,,,6541,
21-08-2023,-50000.0,Account Transfer,,Cash,Transfer:2023-08-23 22:15:12,,Finvasia,clear,,SBI218,,,,,,6548,
21-08-2023,50000,Income,Account Transfer,Cash,Transfer:2023-08-23 22:15:12,,SBI218,clear,,Finvasia,,,,,,6549,
21-08-2023,-240,Groceries,કર્યાણું,,,,dry fruits,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6542,
21-08-2023,-250,Groceries,કર્યાણું,,,,flour,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6543,
21-08-2023,-40,Groceries,કર્યાણું,,,,bajari,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6544,
21-08-2023,-132,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6545,
21-08-2023,-70,Out Side Food,Snack,,,,Dosa,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6546,
21-08-2023,-80,Household,Miscellaneous Household Items,,,,flowers,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6560,
21-08-2023,-291,Out Side Food,Drinks,Cash,,,ice cream,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6569,
21-08-2023,-99,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6570,
21-08-2023,-99,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6571,
22-08-2023,-420.46,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6695,
22-08-2023,-194.89,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6547,
22-08-2023,989,Lend,lend,Cash,,,parlor loan,clear,,SBI SALARY Account,,,1,PCS,,6555,
22-08-2023,-2000,Religious,Religious,,,,gift to bapu,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6561,
22-08-2023,-500,Religious,Religious,,,,gift to bapu,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6562,
22-08-2023,-135,Out Side Food,Drinks,Cash,,,ice cream,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6563,
22-08-2023,-240,Groceries,કર્યાણું,,,,dry fruits,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6564,
22-08-2023,-172,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6565,
22-08-2023,-90,Child Education,Stationary,,,,school stationary,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6566,
22-08-2023,-20,Groceries,vegetables and fruits,,,,vegetables,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6567,
22-08-2023,-20,Out Side Food,Snack,,,,પાણી પૂરી,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6568,
23-08-2023,,Income,Initial Balance,,Initial Balance,,,Cleared,,OctaFx,,,,,,6550,
23-08-2023,-5000.0,Account Transfer,,Cash,Transfer:2023-08-23 22:15:33,,OctaFx,clear,,SBI218,,,,,,6551,
23-08-2023,5000,Income,Account Transfer,Cash,Transfer:2023-08-23 22:15:33,,SBI218,clear,,OctaFx,,,,,,6552,
23-08-2023,-210,Out Side Food,Snack,,,,Dosa,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6557,
23-08-2023,-140,Out Side Food,Snack,,,,wafer,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6558,
23-08-2023,-280,Out Side Food,Drinks,Cash,,,ice cream,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6559,
23-08-2023,-30,Out Side Food,Snack,,,,nasto,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6556,
24-08-2023,-132,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6609,
24-08-2023,-500,Child Education,other,Cash,,,study lamp,clear,,SBI SALARY Account,,,1,PCS,,6574,
25-08-2023,3978.78,adjustments,adjustments,,,,adjustments,clear,,My Cash,,,1,PCS,,6575,
25-08-2023,1000,Lend,lend,,,,cash loans from Krishna,clear,,My Cash,,,1,PCS,,6576,
25-08-2023,30000,Lend,lend,,,,loan to abhi,clear,,SBI SALARY Account,,,1,PCS,,6579,
25-08-2023,22000,Lend,lend,,,,loan to abhi,clear,,SBI SALARY Account,,,1,PCS,,6580,
25-08-2023,-63053.0,Account Transfer,,Cash,Transfer:25-08-2023 23:04:23,,Flipkart AXISBANK,clear,,SBI SALARY Account,,,,,,6581,
25-08-2023,63053,Income,Account Transfer,Cash,Transfer:25-08-2023 23:04:23,,SBI SALARY Account,clear,,Flipkart AXISBANK,,,,,,6582,
25-08-2023,-485.0,Account Transfer,,Cash,Transfer:25-08-2023 23:05:55,,AXIS BANK MY ZONE CREDIT CARD,clear,,SBI SALARY Account,,,,,,6583,
25-08-2023,485,Income,Account Transfer,Cash,Transfer:25-08-2023 23:05:55,,SBI SALARY Account,clear,,AXIS BANK MY ZONE CREDIT CARD,,,,,,6584,
25-08-2023,-3602.4,Account Transfer,,Cash,Transfer:25-08-2023 23:08:21,,AIRTEL AXIS BANK CREDIT CARD,clear,,SBI SALARY Account,,,,,,6585,
25-08-2023,3602.4,Income,Account Transfer,Cash,Transfer:25-08-2023 23:08:21,,SBI SALARY Account,clear,,AIRTEL AXIS BANK CREDIT CARD,,,,,,6586,
26-08-2023,-1694,Utilities,Gas,,,,Gujarat gas,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6587,
26-08-2023,-138,Health Care,Prescription,,,,eye drop,clear,,My Cash,,,1,PCS,,6588,
26-08-2023,-240,Out Side Food,Restaurant,,,,Manchurian,clear,,SBI SALARY Account,,,1,PCS,,6589,
27-08-2023,-100,Groceries,milk and dairy products,,,,milk,clear,,My Cash,,,1,PCS,,6593,
28-08-2023,-487.69,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6594,
28-08-2023,-80,Groceries,Bakery items,Cash,,,bread,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6595,
28-08-2023,-1078.5,Liability,Parents,,,,parents expenses,clear,,AU BANK,,,1,PCS,,6596,
28-08-2023,-92,Out Side Food,Drinks,,,,soda,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6597,
28-08-2023,-900,Automobile,Maintenance,,,,jupiter service,clear,,SBI SALARY Account,,,1,PCS,,6598,
28-08-2023,-299,Child Education,Private Tuition,,,,olympiad application,clear,,Flipkart AXISBANK,,,1,PCS,,6798,
29-08-2023,-1,Uncategorized,,Cash,,,cashback,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6696,
29-08-2023,1,Income,Cashback,Cash,,,cashback,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6697,
29-08-2023,-287.26,Entertainment,Movies,,via paytm,,movies,clear,,IDFC FIRST,,,1,PCS,,6777,
29-08-2023,-449.92,Automobile,Petrol,,43796,,jupiter petrol,clear,,Standard chartered Value back,,,1,PCS,,6599,
29-08-2023,-456.59,Account Transfer,,Cash,Transfer:29-08-2023 22:28:33,,ONE CARD,clear,,SBI SALARY Account,,,,,,6600,
29-08-2023,456.59,Income,Account Transfer,Cash,Transfer:29-08-2023 22:28:33,,SBI SALARY Account,clear,,ONE CARD,,,,,,6601,
30-08-2023,-30,Out Side Food,Restaurant,,,,allu puri,clear,,My Cash,,,1,PCS,,6604,
30-08-2023,-143.94,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6698,
30-08-2023,-1000,Lend,lend,,,,cash loans from Krishna,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6610,
30-08-2023,-60,Religious,Religious,,,,gift to god,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6611,
30-08-2023,-180,Out Side Food,Snack,,,,coco,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6612,
30-08-2023,-160,Out Side Food,Drinks,Cash,,,ice cream,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6613,
30-08-2023,-1100,Personal,Gift,,,,gift to sumitaben,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6614,
30-08-2023,-99,Groceries,milk and dairy products,,,,milk,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6615,
30-08-2023,-417,Out Side Food,Drinks,,,,Lassi,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6616,
30-08-2023,-686,Automobile,CNG,,,,Gujarat gas cng,clear,,Standard chartered Value back,,,1,PCS,,6602,
30-08-2023,-50,Groceries,કર્યાણું,,,,મુખવાસ,clear,,SBI SALARY Account,,,1,PCS,,6605,
30-08-2023,-340,Out Side Food,Restaurant,,,,ganesh fast food,clear,,SBI SALARY Account,,,1,PCS,,6603,
30-08-2023,-20,Travel,Food,,,,maza,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6606,
31-08-2023,-930,Groceries,milk and dairy products,,,,mithai,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6608,
31-08-2023,-16397.89,Account Transfer,,Cash,Transfer:31-08-2023 14:22:38,,BOB CARD,clear,,SBI SALARY Account,,,,,,6619,
31-08-2023,16397.89,Income,Account Transfer,Cash,Transfer:31-08-2023 14:22:38,,SBI SALARY Account,clear,,BOB CARD,,,,,,6620,
31-08-2023,-3904.24,Account Transfer,,Cash,Transfer:31-08-2023 14:33:15,,ICICI AMAZON PAY CREDIT CARD,clear,,SBI SALARY Account,,,,,,6623,
31-08-2023,3904.24,Income,Account Transfer,Cash,Transfer:31-08-2023 14:33:15,,SBI SALARY Account,clear,,ICICI AMAZON PAY CREDIT CARD,,,,,,6624,
31-08-2023,-4340.54,Account Transfer,,Cash,Transfer:31-08-2023 15:40:51,,Standard chartered Value back,clear,,SBI SALARY Account,,,,,,6627,
31-08-2023,4340.54,Income,Account Transfer,Cash,Transfer:31-08-2023 15:40:51,,SBI SALARY Account,clear,,Standard chartered Value back,,,,,,6628,
31-08-2023,-5000,Lend,lend,Cash,,,parlor loan,clear,,SBI SALARY Account,,,1,PCS,,6635,
31-08-2023,-360,Out Side Food,Snack,,,,egg stor,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6629,
01-09-2023,-25,Groceries,Bakery items,Cash,,,bread,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6657,
01-09-2023,-50,Personal,Personal Care,,,,hair cut,clear,,SBI SALARY Account,,,1,PCS,,6630,
01-09-2023,-20,Groceries,Bakery items,Cash,,,bread,clear,,jupiter federal 7298,,,1,PCS,,6631,
01-09-2023,-80,Groceries,vegetables and fruits,,,,fruits,clear,,TATA NEU HDFC CREDIT CARD,,,1,PCS,,6632,
02-09-2023,-250.1,Groceries,shopping mall,,,,bigbasket,clear,,AIRTEL AXIS BANK CREDIT CARD,,,1,PCS,,6633,
